source,bbvar,nblocks,flux_mean,flux_std,flux_min,flux_max,nearby_count,nfft_peaks
J0659.9-2900,1.6726823152369548,2,0.5,0.5,0.0,1.0,5,2
J0700.2+1304,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0700.2-6311,57.970827425670635,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0700.4-5119,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0700.5-6610,1031.8982116634263,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0700.6+1549,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0700.7+3557,1.0388903319835663e-06,1,0.0,0.0,0.0,0.0,5,2
J0701.1+1415,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0701.3-0327,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0701.5+2511,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0701.5-4634,1433.2455974795262,30,14.5,8.65544144839919,0.0,29.0,5,3
J0702.7-1951,281.5378341790056,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0703.2-0050,233.63394912861463,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0703.2-3913,68.43579905203994,7,3.0,2.0,0.0,6.0,5,3
J0703.3-1044,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0703.4+6807,1.1714885892464508,2,0.5,0.5,0.0,1.0,5,2
J0703.9-1130,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0704.3-4827,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0704.8+4908,247.30099611270393,12,5.5,3.452052529534663,0.0,11.0,5,2
J0704.8-1051,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0705.0+1331,2.9804549034499814,2,0.5,0.5,0.0,1.0,5,2
J0705.0+4506,63.21308835747868,4,1.5,1.118033988749895,0.0,3.0,5,2
J0705.4-0920,11.521839653182496,2,0.5,0.5,0.0,1.0,5,2
J0705.7-0002,25.086854062233442,3,1.0,0.816496580927726,0.0,2.0,5,2
J0705.9-4848,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0706.0+0245,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0706.0+5310,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0706.1-1246,3.3177639124915004e-07,1,0.0,0.0,0.0,0.0,5,2
J0706.4-3250,6.244385732199476,2,0.5,0.5,0.0,1.0,5,2
J0706.5+3744,2.7115456759929657e-06,1,0.0,0.0,0.0,0.0,5,2
J0707.0+6109,32.117702544213444,4,1.5,1.118033988749895,0.0,3.0,5,2
J0707.0+7742,321.250122366209,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0708.3-0219,77.67302369296084,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0708.6+1748,3.455942928615045,3,1.0,0.816496580927726,0.0,2.0,5,2
J0709.0+2241,413.21024735443143,18,8.5,5.188127472091127,0.0,17.0,5,2
J0709.1+4304,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0709.1-1034,0.00010301358997821808,1,0.0,0.0,0.0,0.0,5,3
J0709.1-1527,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0709.2+0538,16.87231210929076,3,1.0,0.816496580927726,0.0,2.0,5,2
J0709.2+4839,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0709.7-3008,13.091186356328421,2,0.5,0.5,0.0,1.0,5,2
J0709.8-0255,565.9622323927838,16,7.5,4.6097722286464435,0.0,15.0,5,3
J0710.4+5908,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0710.8-3850,344.91473055221434,16,7.5,4.6097722286464435,0.0,15.0,5,2
J0710.9+4733,198.2935564181089,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0710.9-2204,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0711.5-0309,95.7022366314857,6,2.5,1.707825127659933,0.0,5.0,5,2
J0711.9-6434,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0712.2-6153,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0712.4+5719,133.46697906638505,8,3.5,2.29128784747792,0.0,7.0,5,2
J0712.5+3312,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0712.7+5033,274.35162382825,14,6.5,4.031128874149275,0.0,13.0,5,2
J0713.0+5737,476.28895035353213,9,4.0,2.581988897471611,0.0,8.0,5,3
J0713.1-5632,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0713.2+2538,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0713.4-2616,1.9408762454986572e-06,1,0.0,0.0,0.0,0.0,5,2
J0713.8-4825,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0713.9+1935,1422.7645580625078,32,15.5,9.233092656309694,0.0,31.0,5,3
J0714.0-1203,21.924855445817684,3,1.0,0.816496580927726,0.0,2.0,5,2
J0714.3+1108,0.32429498773370113,2,0.5,0.5,0.0,1.0,5,2
J0715.2-6830,1.4340948837343603e-06,1,0.0,0.0,0.0,0.0,5,2
J0715.6-4530,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0716.0-0830,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0716.0-1129,16.34295556102734,2,0.5,0.5,0.0,1.0,5,2
J0717.0-2220,13.419121585379798,2,0.5,0.5,0.0,1.0,5,2
J0717.7-5518,0.001714726909995079,1,0.0,0.0,0.0,0.0,5,2
J0718.0+4536,518.9026580715456,18,8.5,5.188127472091127,0.0,17.0,5,3
J0718.4-6233,45.87208798770803,4,1.5,1.118033988749895,0.0,3.0,5,3
J0718.5-5004,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0718.6-4320,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0718.8+4618,64.44060604217925,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0719.0-7054,18.36413905997904,2,0.5,0.5,0.0,1.0,5,2
J0719.3+3307,3485.832445598792,56,27.5,16.163229875244614,0.0,55.0,5,3
J0719.6-3927,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0719.6-4011,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0719.7-2033,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0719.9-3507,76.11403134557986,4,1.5,1.118033988749895,0.0,3.0,5,2
J0721.2-0221,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0721.3+0405,565.6327477272988,21,10.0,6.0553007081949835,0.0,20.0,5,2
J0721.9+7120,21802.42501335006,179,89.0,51.67204273105525,0.0,178.0,5,3
J0722.0-2219,29.512186460161047,3,1.0,0.816496580927726,0.0,2.0,5,2
J0722.4-2650,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0722.6-2435,11.235901841027498,2,0.5,0.5,0.0,1.0,5,2
J0722.9+3605,19.73908638042485,2,0.5,0.5,0.0,1.0,5,2
J0722.9-0731,21.821544694800792,3,1.0,0.816496580927726,0.0,2.0,5,2
J0723.0-2316,1.738115315674804e-05,1,0.0,0.0,0.0,0.0,5,2
J0723.0-3047,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0723.2-3007,9.908626452670433e-06,1,0.0,0.0,0.0,0.0,5,2
J0723.5+2904,119.17520914733586,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0723.5+5840,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0723.8+2051,9.76924923764227,2,0.5,0.5,0.0,1.0,5,2
J0724.1+5701,216.031717389419,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0724.5+7015,2075.4682576409623,54,26.5,15.58578412100805,0.0,53.0,5,2
J0724.8+3019,1.5597078626879286,2,0.5,0.5,0.0,1.0,5,2
J0725.2+1425,4172.379268826503,39,19.0,11.254628677422755,0.0,38.0,5,3
J0725.2-2554,31.817887639534092,3,1.0,0.816496580927726,0.0,2.0,5,2
J0725.4-0503,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0725.5+0217,22.994510511314218,3,1.0,0.816496580927726,0.0,2.0,5,2
J0725.6-3530,1.4319107642290403,2,0.5,0.5,0.0,1.0,5,2
J0725.6-5007,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0725.7-0055,35.47809934464749,3,1.0,0.816496580927726,0.0,2.0,5,2
J0725.7-0548,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0726.1-1837,0.0004222992356517352,1,0.0,0.0,0.0,0.0,5,2
J0726.2+8111,6.631029236814356e-07,1,0.0,0.0,0.0,0.0,5,2
J0726.4-4728,473.804256267249,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0726.6+1935,68.17857091885617,4,1.5,1.118033988749895,0.0,3.0,5,2
J0727.1+2153,250.94266198145993,17,8.0,4.898979485566356,0.0,16.0,5,3
J0727.2+3734,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0727.2+5325,47.38288557801786,3,1.0,0.816496580927726,0.0,2.0,5,2
J0727.4+6126,58.81265503729787,4,1.5,1.118033988749895,0.0,3.0,5,2
J0727.7+5237,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0727.9+4826,27.334664058506405,3,1.0,0.816496580927726,0.0,2.0,5,2
J0728.0-4739,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0728.9+1642,235.22437679391044,8,3.5,2.29128784747792,0.0,7.0,5,3
J0729.1+5701,43.36409089045073,4,1.5,1.118033988749895,0.0,3.0,5,2
J0729.2-3131,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0729.3-1449,66.94015710672079,3,1.0,0.816496580927726,0.0,2.0,5,2
J0730.0+6852,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0730.2-1141,5943.117896583324,35,17.0,10.099504938362077,0.0,34.0,5,3
J0730.4-0535,76.66697497749686,6,2.5,1.707825127659933,0.0,5.0,5,2
J0730.5+3308,33.331928080540564,4,1.5,1.118033988749895,0.0,3.0,5,2
J0730.5+6720,85.41464943256983,7,3.0,2.0,0.0,6.0,5,2
J0730.5-1831,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0730.7-6601,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0730.9-6222,12.593032522710473,2,0.5,0.5,0.0,1.0,5,2
J0731.0+6603,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0731.2-1402,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0731.7-1911,2.6534689823165536e-07,1,0.0,0.0,0.0,0.0,5,2
J0731.8-3010,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0731.9+2804,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0732.4-4650,118.06828259417034,4,1.5,1.118033988749895,0.0,3.0,5,2
J0732.5-3647,33.78949107336706,4,1.5,1.118033988749895,0.0,3.0,5,2
J0732.6+6154,94.07977583020325,6,2.5,1.707825127659933,0.0,5.0,5,2
J0733.1+5911,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0733.2+4916,101.70674767274284,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0733.2-7616,0.8947674169748012,3,1.0,0.816496580927726,0.0,2.0,5,2
J0733.3+3517,6.584730272152228e-08,1,0.0,0.0,0.0,0.0,5,2
J0733.4-5445,151.81713165005513,7,3.0,2.0,0.0,6.0,5,2
J0733.5+3650,78.46359664887025,6,2.5,1.707825127659933,0.0,5.0,5,2
J0733.5+5152,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0733.8+0454,377.5546380137614,8,3.5,2.29128784747792,0.0,7.0,5,2
J0733.8+4110,0.0005744080990552902,1,0.0,0.0,0.0,0.0,5,2
J0734.0+5021,1031.1605220455783,30,14.5,8.65544144839919,0.0,29.0,5,3
J0734.1+1814,330.8035306128876,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0734.2+0205,1076.9099156342718,28,13.5,8.077747210701755,0.0,27.0,5,2
J0734.3-4448,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0734.6-7710,421.8510597515646,8,3.5,2.29128784747792,0.0,7.0,5,3
J0734.7-1559,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0735.1-7254,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0736.4-2202,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0736.9-3232,5.367211997509003e-05,1,0.0,0.0,0.0,0.0,5,2
J0737.1-8248,11.091662266349658,2,0.5,0.5,0.0,1.0,5,2
J0737.5+6536,26.958700618581588,2,0.5,0.5,0.0,1.0,5,2
J0737.9-3041,2.175724057451589e-05,1,0.0,0.0,0.0,0.0,5,2
J0738.1+1742,2472.9326460543334,31,15.0,8.94427190999916,0.0,30.0,5,3
J0738.2-8046,5.7712850320967846e-06,1,0.0,0.0,0.0,0.0,5,2
J0738.3+1538,0.2325895917284484,2,0.5,0.5,0.0,1.0,5,2
J0738.7+1312,165.2720503573596,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0739.0-6735,366.86967835111454,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0739.2+0136,9032.36114878028,96,47.5,27.711309363988317,0.0,95.0,5,3
J0739.4-4529,23.470882226266838,3,1.0,0.816496580927726,0.0,2.0,5,2
J0739.5+1744,1412.0424458311509,22,10.5,6.34428877022476,0.0,21.0,5,2
J0739.5-6720,94.40276039145236,6,2.5,1.707825127659933,0.0,5.0,5,2
J0739.6+7505,6.8130848480347765,3,1.0,0.816496580927726,0.0,2.0,5,2
J0740.1-0747,54.71172291004251,4,1.5,1.118033988749895,0.0,3.0,5,2
J0740.9+3225,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0741.0+3205,66.37580142676336,4,1.5,1.118033988749895,0.0,3.0,5,2
J0741.0+6619,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0741.0-5137,22.108205998872904,2,0.5,0.5,0.0,1.0,5,2
J0741.0-5225,1.3832572676619748e-05,1,0.0,0.0,0.0,0.0,5,2
J0741.4-8132,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0741.7-4709,180.1446591086874,8,3.5,2.29128784747792,0.0,7.0,5,2
J0742.0+4901,115.46968214621154,4,1.5,1.118033988749895,0.0,3.0,5,2
J0742.1-4158,7.343478500843048e-06,1,0.0,0.0,0.0,0.0,5,2
J0742.2+4104,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0742.3+0211,2556.85747340958,51,25.0,14.719601443879744,0.0,50.0,5,3
J0742.7+5443,4763.515109869926,45,22.0,12.987173159185437,0.0,44.0,5,3
J0742.7-2823,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0742.8-5241,84.85591126006761,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0743.0+1713,266.91490808095074,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0743.3-4911,12.226490759764602,2,0.5,0.5,0.0,1.0,5,2
J0743.5-5624,19.723447088446846,2,0.5,0.5,0.0,1.0,5,2
J0743.6-3804,90.40247456239888,7,3.0,2.0,0.0,6.0,5,2
J0744.0-2525,12.924186103744432,2,0.5,0.5,0.0,1.0,5,2
J0744.1+5032,32.25817074087274,4,1.5,1.118033988749895,0.0,3.0,5,2
J0744.1-6211,0.005641822314238709,1,0.0,0.0,0.0,0.0,5,2
J0744.2+7434,64.14209295530853,6,2.5,1.707825127659933,0.0,5.0,5,2
J0744.2-6918,53.645676709789086,4,1.5,1.118033988749895,0.0,3.0,5,3
J0744.4+6316,12.648528216690465,2,0.5,0.5,0.0,1.0,5,2
J0744.5-2438,14.153844769120042,2,0.5,0.5,0.0,1.0,5,2
J0744.6-2407,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0744.7-2009,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0745.0-2918,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0745.0-4028,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0745.3+2851,2.8314063085660592,2,0.5,0.5,0.0,1.0,5,2
J0745.5-1346,17.841966877393133,2,0.5,0.5,0.0,1.0,5,2
J0745.6+0107,195.03710692602863,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0745.6-0046,246.1007400303866,13,6.0,3.7416573867739413,0.0,12.0,5,3
J0746.2-2034,1.0027793905464932e-05,1,0.0,0.0,0.0,0.0,5,2
J0746.3+2548,296.42889476848313,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0746.3-0225,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0746.5-0710,15.21514625265263,2,0.5,0.5,0.0,1.0,5,2
J0746.5-4113,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0746.6+2731,90.18678997221446,6,2.5,1.707825127659933,0.0,5.0,5,2
J0746.7-4755,907.0671918653596,15,7.0,4.320493798938574,0.0,14.0,5,3
J0747.2+4532,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0747.2-0736,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0747.3-3310,300.7293282546048,14,6.5,4.031128874149275,0.0,13.0,5,2
J0747.3-4926,39.22159919049591,2,0.5,0.5,0.0,1.0,5,3
J0747.4+0905,19.255721462689394,3,1.0,0.816496580927726,0.0,2.0,5,2
J0747.7+7414,225.21622956422675,9,4.0,2.581988897471611,0.0,8.0,5,2
J0747.9+7211,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0748.0+8512,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0748.0-1638,96.2900511014177,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0748.4+4928,34.78762258714926,3,1.0,0.816496580927726,0.0,2.0,5,2
J0748.4-2543,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0748.6+2400,516.0923096012438,15,7.0,4.320493798938574,0.0,14.0,5,3
J0748.8-1501,13.23808615544334,2,0.5,0.5,0.0,1.0,5,2
J0749.0-3902,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0749.0-8236,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0749.1-2957,0.023494531228379856,1,0.0,0.0,0.0,0.0,5,2
J0749.3+1059,20.8296061302068,3,1.0,0.816496580927726,0.0,2.0,5,2
J0749.3+2313,194.79781039918052,6,2.5,1.707825127659933,0.0,5.0,5,2
J0749.4+4453,111.24056471075545,7,3.0,2.0,0.0,6.0,5,2
J0749.5+1324,91.6560173877898,4,1.5,1.118033988749895,0.0,3.0,5,2
J0749.5+7451,120.90962862012287,8,3.5,2.29128784747792,0.0,7.0,5,2
J0749.8-4421,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0749.9+1821,72.82046472150728,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0750.1+1024,66.66070583209898,6,2.5,1.707825127659933,0.0,5.0,5,2
J0750.1+8237,27.294121909478235,3,1.0,0.816496580927726,0.0,2.0,5,2
J0750.5-7518,20.864068166585113,3,1.0,0.816496580927726,0.0,2.0,5,2
J0750.7+7908,194.5100977191064,8,3.5,2.29128784747792,0.0,7.0,5,2
J0750.8+1230,1076.811620777612,21,10.0,6.0553007081949835,0.0,20.0,5,3
J0750.9-5134,902.2877740078561,16,7.5,4.6097722286464435,0.0,15.0,5,3
J0751.0+4848,19.559433495356643,2,0.5,0.5,0.0,1.0,5,2
J0751.2+1808,15.405857016914524,2,0.5,0.5,0.0,1.0,5,2
J0751.2-0029,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0751.5+2656,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0751.5-0421,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0751.7-5033,89.79722301798665,4,1.5,1.118033988749895,0.0,3.0,5,2
J0751.9+3313,3094.3585007993906,26,12.5,7.5,0.0,25.0,5,3
J0751.9-2930,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0752.3-1632,24.14587992956217,3,1.0,0.816496580927726,0.0,2.0,5,2
J0753.0+1327,265.04507561310595,9,4.0,2.581988897471611,0.0,8.0,5,2
J0753.0+5353,261.8341247988592,6,2.5,1.707825127659933,0.0,5.0,5,2
J0753.1-2624,0.00039519598794868216,1,0.0,0.0,0.0,0.0,5,2
J0753.3+4319,11.0167665078564,6,2.5,1.707825127659933,0.0,5.0,5,2
J0753.4+4650,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0753.6-4545,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0753.8-4700,20.33120141030838,3,1.0,0.816496580927726,0.0,2.0,5,2
J0753.9+0922,105.84133384210848,6,2.5,1.707825127659933,0.0,5.0,5,3
J0754.0+0451,15.636805713293143,2,0.5,0.5,0.0,1.0,5,2
J0754.2+2144,343.2003602996458,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0754.4-1147,44.231496264226735,2,0.5,0.5,0.0,1.0,5,2
J0754.5+3911,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0754.7+4823,128.32245877153798,4,1.5,1.118033988749895,0.0,3.0,5,2
J0754.8-3952,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0755.1+6924,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0755.6+1856,0.7814189931248166,2,0.5,0.5,0.0,1.0,5,2
J0756.0-0513,31.97421692318494,3,1.0,0.816496580927726,0.0,2.0,5,2
J0756.3-6430,2.3283064365386963e-08,1,0.0,0.0,0.0,0.0,5,2
J0756.6-7721,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0757.0-1519,43.40751201848525,4,1.5,1.118033988749895,0.0,3.0,5,2
J0757.1+0956,78.55875687282298,6,2.5,1.707825127659933,0.0,5.0,5,2
J0757.1-3729,4.721412485015154,3,1.0,0.816496580927726,0.0,2.0,5,3
J0757.8+7303,21.26728318766041,3,1.0,0.816496580927726,0.0,2.0,5,2
J0758.0+1133,86.30218475489232,6,2.5,1.707825127659933,0.0,5.0,5,2
J0758.2-4849,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0758.6+3745,10.54261463097447,2,0.5,0.5,0.0,1.0,5,2
J0758.8+2703,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0758.8-1449,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0758.8-3014,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0759.6+1321,20.400982045259397,2,0.5,0.5,0.0,1.0,5,2
J0759.7-3604,25.61940002516633,3,1.0,0.816496580927726,0.0,2.0,5,3
J0800.3+1648,1.8724547951301957,3,1.0,0.816496580927726,0.0,2.0,5,2
J0800.3+5611,1.5862362906711507,2,0.5,0.5,0.0,1.0,5,2
J0800.4-2256,28.114907442487834,3,1.0,0.816496580927726,0.0,2.0,5,2
J0800.5+3715,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0800.8+0733,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0800.8-1058,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0801.0+4401,58.48216691001287,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0801.1+6445,81.1800120512855,6,2.5,1.707825127659933,0.0,5.0,5,2
J0801.1-0619,266.34815137874637,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0801.2+1335,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0801.5+6636,47.7658025911137,4,1.5,1.118033988749895,0.0,3.0,5,2
J0801.6-0603,73.91668775486323,4,1.5,1.118033988749895,0.0,3.0,5,2
J0802.1+1007,0.0001861222553998232,1,0.0,0.0,0.0,0.0,5,2
J0802.2-0942,33.38011085322432,3,1.0,0.816496580927726,0.0,2.0,5,2
J0802.2-5612,86.94628405435054,3,1.0,0.816496580927726,0.0,2.0,5,2
J0803.0+2439,8.694992880009522e-05,1,0.0,0.0,0.0,0.0,5,2
J0803.1-2522,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0803.2-0337,23.507276458200067,2,0.5,0.5,0.0,1.0,5,2
J0803.2-0836,1340.2382097581094,24,11.5,6.922186552431729,0.0,23.0,5,2
J0803.7+2044,165.93076036873524,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0803.7-5148,27.22813844891789,3,1.0,0.816496580927726,0.0,2.0,5,2
J0804.0-3628,25.740191446356306,3,1.0,0.816496580927726,0.0,2.0,5,2
J0804.4+0415,59.5277663519899,4,1.5,1.118033988749895,0.0,3.0,5,2
J0804.9-0624,101.27382368237468,7,3.0,2.0,0.0,6.0,5,3
J0805.0+6746,3.09767764292701e-05,1,0.0,0.0,0.0,0.0,5,2
J0805.2-0111,307.2072282730842,16,7.5,4.6097722286464435,0.0,15.0,5,3
J0805.2-7425,0.00026957173395203426,1,0.0,0.0,0.0,0.0,5,2
J0805.3+6146,489.24338566220956,11,5.0,3.1622776601683795,0.0,10.0,5,3
J0805.4+7534,110.59000453878252,7,3.0,2.0,0.0,6.0,5,3
J0805.9+3835,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0805.9+7749,81.62290592140675,4,1.5,1.118033988749895,0.0,3.0,5,2
J0805.9-2331,0.0006806543415223132,1,0.0,0.0,0.0,0.0,5,2
J0806.1-0458,0.0002453162433084799,1,0.0,0.0,0.0,0.0,5,2
J0806.4+4506,91.17532351748969,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0806.4+5654,0.00032349401044484694,1,0.0,0.0,0.0,0.0,5,2
J0806.5+5931,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0806.9-6101,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0807.0-2150,6.079485501686577e-07,1,0.0,0.0,0.0,0.0,5,2
J0807.1-0540,291.1353658943827,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0807.2+3311,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0807.2-1955,3.979149187216535e-05,1,0.0,0.0,0.0,0.0,5,2
J0807.4+0035,0.0012334025768723222,1,0.0,0.0,0.0,0.0,5,2
J0807.4-7628,21.395486478239093,3,1.0,0.816496580927726,0.0,2.0,5,2
J0807.8-1205,56.96082181737435,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0808.2-0751,11111.144497348248,70,34.5,20.20519735117675,0.0,69.0,5,3
J0808.5+4948,66.42590519592034,6,2.5,1.707825127659933,0.0,5.0,5,2
J0809.2+3121,0.0005357009254112199,1,0.0,0.0,0.0,0.0,5,2
J0809.3+4053,1681.498424005447,13,6.0,3.7416573867739413,0.0,12.0,5,3
J0809.4+0510,141.64788618675038,7,3.0,2.0,0.0,6.0,5,2
J0809.4-4715,0.0004210919141769409,1,0.0,0.0,0.0,0.0,5,3
J0809.6+5340,1067.92453109887,25,12.0,7.211102550927978,0.0,24.0,5,3
J0809.7+3455,7.3069881002050465,2,0.5,0.5,0.0,1.0,5,2
J0809.7-7028,3.7236166008369764e-05,1,0.0,0.0,0.0,0.0,5,2
J0809.8+5218,755.3293660580957,18,8.5,5.188127472091127,0.0,17.0,5,3
J0810.2-0507,132.46638808806813,6,2.5,1.707825127659933,0.0,5.0,5,2
J0810.5+6139,5.996811154318493e-07,1,0.0,0.0,0.0,0.0,5,2
J0810.6-4926,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0810.8-5635,8.532026374393752,3,1.0,0.816496580927726,0.0,2.0,5,2
J0810.9-7529,21.278226851834916,2,0.5,0.5,0.0,1.0,5,2
J0811.4+0146,1060.7436524318414,21,10.0,6.0553007081949835,0.0,20.0,5,2
J0811.8+7846,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0812.0+0238,45.683449684199104,4,1.5,1.118033988749895,0.0,3.0,5,2
J0812.2-5055,0.0003462806125753559,1,0.0,0.0,0.0,0.0,5,2
J0812.6+2821,0.00038902413871255703,1,0.0,0.0,0.0,0.0,5,2
J0812.7+0712,45.82080239387403,4,1.5,1.118033988749895,0.0,3.0,5,2
J0812.7+6507,60.0512282111492,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0812.9+5554,40.64581326806581,4,1.5,1.118033988749895,0.0,3.0,5,2
J0813.4+2531,86.10163055067983,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0813.6-0356,4.417124653053678,3,1.0,0.816496580927726,0.0,2.0,5,2
J0814.0+0123,200.22277402554562,8,3.5,2.29128784747792,0.0,7.0,5,2
J0814.0+6925,0.0930133142349927,2,0.5,0.5,0.0,1.0,5,2
